Value,Date,Sub-Sector,Super Region,UNIT,Sub-Sector Level 2,Source,TIME LEVEL,Value,Date,Sub-Sector,Super Region,UNIT,Sub-Sector Level 2,Source,TIME LEVEL
1.1,2021-01-20,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.1,2021-01-20,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.12,2021-01-21,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.12,2021-01-21,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.81,2018-03-01,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.81,2018-03-01,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.56,2020-08-03,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.56,2020-08-03,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.86,2018-03-02,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.86,2018-03-02,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.05,2019-07-22,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.05,2019-07-22,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.88,2018-03-05,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.88,2018-03-05,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.12,2019-07-12,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.12,2019-07-12,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.09,2019-07-15,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.09,2019-07-15,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.06,2019-07-17,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.06,2019-07-17,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.13,2019-07-16,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.13,2019-07-16,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.05,2019-07-19,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.05,2019-07-19,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.04,2019-07-18,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.04,2019-07-18,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.1,2021-01-19,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.1,2021-01-19,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.11,2021-01-15,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.11,2021-01-15,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.1,2021-01-13,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.1,2021-01-13,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.67,2020-08-18,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.67,2020-08-18,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.15,2021-01-14,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.15,2021-01-14,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.69,2020-08-17,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.69,2020-08-17,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.15,2021-01-11,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.15,2021-01-11,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.15,2021-01-12,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.15,2021-01-12,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.68,2020-08-19,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.68,2020-08-19,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.59,2020-08-10,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.59,2020-08-10,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.71,2020-08-14,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.71,2020-08-14,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.02,2019-07-31,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.02,2019-07-31,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.71,2020-08-13,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.71,2020-08-13,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.06,2019-07-30,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.06,2019-07-30,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.69,2020-08-12,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.69,2020-08-12,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.64,2020-08-11,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.64,2020-08-11,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.05,2019-07-24,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.05,2019-07-24,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.08,2019-07-23,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.08,2019-07-23,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.08,2019-07-26,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.08,2019-07-26,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.08,2019-07-25,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.08,2019-07-25,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.06,2019-07-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.06,2019-07-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.13,2021-01-08,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.13,2021-01-08,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.04,2021-01-06,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.04,2021-01-06,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.08,2021-01-07,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.08,2021-01-07,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.93,2021-01-04,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.93,2021-01-04,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.96,2021-01-05,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.96,2021-01-05,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.74,2018-03-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.74,2018-03-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.77,2018-03-28,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.77,2018-03-28,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.13,2017-08-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.13,2017-08-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.16,2017-08-28,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.16,2017-08-28,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.89,2018-03-21,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.89,2018-03-21,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.89,2018-03-20,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.89,2018-03-20,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.82,2018-03-23,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.82,2018-03-23,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.83,2018-03-22,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.83,2018-03-22,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.78,2018-03-27,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.78,2018-03-27,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.85,2018-03-26,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.85,2018-03-26,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,10-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
