Value,Date,Sub-Sector,Super Region,UNIT,Sub-Sector Level 2,Source,TIME LEVEL,Value,Date,Sub-Sector,Super Region,UNIT,Sub-Sector Level 2,Source,TIME LEVEL
0.48,2020-08-19,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.48,2020-08-19,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.42,2020-08-10,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.42,2020-08-10,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.51,2020-08-14,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.51,2020-08-14,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.92,2019-07-31,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.92,2019-07-31,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.52,2020-08-13,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.52,2020-08-13,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.93,2019-07-30,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.93,2019-07-30,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.5,2020-08-12,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.5,2020-08-12,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.46,2020-08-11,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.46,2020-08-11,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.93,2019-07-24,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.93,2019-07-24,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.94,2019-07-23,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.94,2019-07-23,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.95,2019-07-26,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.95,2019-07-26,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.95,2019-07-25,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.95,2019-07-25,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.93,2019-07-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.93,2019-07-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.81,2021-01-08,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.81,2021-01-08,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.74,2021-01-06,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.74,2021-01-06,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.78,2021-01-07,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.78,2021-01-07,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.64,2021-01-04,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.64,2021-01-04,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
0.66,2021-01-05,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,0.66,2021-01-05,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.68,2018-03-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.68,2018-03-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.72,2018-03-28,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.72,2018-03-28,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.96,2017-08-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.96,2017-08-29,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
1.99,2017-08-28,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,1.99,2017-08-28,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.82,2018-03-21,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.82,2018-03-21,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.82,2018-03-20,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.82,2018-03-20,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.74,2018-03-23,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.74,2018-03-23,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.76,2018-03-22,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.76,2018-03-22,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
2.7,2018-03-27,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,,2.7,2018-03-27,"INTEREST RATES - FED FUNDS, COMMERCIAL PAPER, PRIME RATE, TREASURY",UNITED STATES,PERCENT:_PER_YEAR,7-YEAR TREASURY CONSTANT MATURITY,US FEDERAL RESERVES,
